"MSOA11CD","MSOA11NM","Year","MSOA_crime","MSOA_percent_green","PTAL"
"E02000289","Enfield 013",2017,46.2412361374008,0.101197497560462,3
"E02000289","Enfield 013",2019,46.2412361374008,0.101197497560462,3
"E02000289","Enfield 013",2021,46.2412361374008,0.101197497560462,3
"E02000290","Enfield 014",2001,47.4621215515521,0.11156527284714,3
"E02000290","Enfield 014",2003,47.4621215515521,0.11156527284714,3
"E02000290","Enfield 014",2005,47.4621215515521,0.11156527284714,3
"E02000290","Enfield 014",2007,47.4621215515521,0.11156527284714,3
"E02000290","Enfield 014",2009,47.4621215515521,0.11156527284714,3
"E02000290","Enfield 014",2011,47.4621215515521,0.11156527284714,3
"E02000290","Enfield 014",2013,45.3867335675212,0.11156527284714,3
"E02000290","Enfield 014",2015,46.5287237069575,0.11156527284714,3
"E02000290","Enfield 014",2017,50.97869266358,0.11156527284714,3
"E02000290","Enfield 014",2019,50.97869266358,0.11156527284714,3
"E02000290","Enfield 014",2021,50.97869266358,0.11156527284714,3
"E02000291","Enfield 015",2001,58.4854974766709,0.137477008407606,12
"E02000291","Enfield 015",2003,58.4854974766709,0.137477008407606,12
"E02000291","Enfield 015",2005,58.4854974766709,0.137477008407606,12
"E02000291","Enfield 015",2007,58.4854974766709,0.137477008407606,12
"E02000291","Enfield 015",2009,58.4854974766709,0.137477008407606,12
"E02000291","Enfield 015",2011,58.4854974766709,0.137477008407606,12
"E02000291","Enfield 015",2013,55.928087594112,0.137477008407606,12
"E02000291","Enfield 015",2015,57.3353121183221,0.137477008407606,12
"E02000291","Enfield 015",2017,62.818814323362,0.137477008407606,11.6666666666667
"E02000291","Enfield 015",2019,62.818814323362,0.137477008407606,11.3333333333333
"E02000291","Enfield 015",2021,62.818814323362,0.137477008407606,11
"E02000292","Enfield 016",2001,62.3784138259697,0.146627764009815,7
"E02000292","Enfield 016",2003,62.3784138259697,0.146627764009815,7
"E02000292","Enfield 016",2005,62.3784138259697,0.146627764009815,7
"E02000292","Enfield 016",2007,62.3784138259697,0.146627764009815,7
"E02000292","Enfield 016",2009,62.3784138259697,0.146627764009815,7
"E02000292","Enfield 016",2011,62.3784138259697,0.146627764009815,7
"E02000292","Enfield 016",2013,59.6507774227654,0.146627764009815,7
"E02000292","Enfield 016",2015,61.1516697380311,0.146627764009815,7
"E02000292","Enfield 016",2017,67.0001652543433,0.146627764009815,7
"E02000292","Enfield 016",2019,67.0001652543433,0.146627764009815,7
"E02000292","Enfield 016",2021,67.0001652543433,0.146627764009815,7
"E02000293","Enfield 017",2001,41.3343828535817,0.0971613056955142,6
"E02000293","Enfield 017",2003,41.3343828535817,0.0971613056955142,6
"E02000293","Enfield 017",2005,41.3343828535817,0.0971613056955142,6
"E02000293","Enfield 017",2007,41.3343828535817,0.0971613056955142,6
"E02000293","Enfield 017",2009,41.3343828535817,0.0971613056955142,6
"E02000293","Enfield 017",2011,41.3343828535817,0.0971613056955142,6
"E02000293","Enfield 017",2013,39.5269440224187,0.0971613056955142,6
"E02000293","Enfield 017",2015,40.5214941203785,0.0971613056955142,6
"E02000293","Enfield 017",2017,44.3969365685168,0.0971613056955142,6
"E02000293","Enfield 017",2019,44.3969365685168,0.0971613056955142,6
"E02000293","Enfield 017",2021,44.3969365685168,0.0971613056955142,6
"E02000294","Enfield 018",2001,58.190579571421,0.136783769346832,4
"E02000294","Enfield 018",2003,58.190579571421,0.136783769346832,4
"E02000294","Enfield 018",2005,58.190579571421,0.136783769346832,4
"E02000294","Enfield 018",2007,58.190579571421,0.136783769346832,4
